name,price,speed,first_word_latency,cas_latency,num_sticks,ram_size_per_stick,DDR,total_ram,speed_to_price,total_ram_to_price
Corsair Dominator Platinum RGB 64 GB,264.99,6000,10.0,30.0,2.0,32.0,5,64.0,22.642363862787274,0.24151854786973093
Patriot Viper Venom RGB 32 GB,114.99,6000,12.0,36.0,2.0,16.0,5,32.0,52.17845030002609,0.2782850682668058
Silicon Power XPOWER Turbine RGB 16 GB,45.99,3200,10.0,16.0,2.0,8.0,4,16.0,69.58034355294629,0.34790171776473144
Patriot Viper Elite 5 RGB 32 GB,129.99,7000,10.857,38.0,2.0,16.0,5,32.0,53.850296176628966,0.24617278252173241
Kingston KTH-PL426LQ/64G 64 GB,632.0,2666,14.254,19.0,1.0,64.0,4,64.0,4.218354430379747,0.10126582278481013
G.Skill Ripjaws V 32 GB,67.98,3600,10.556,19.0,2.0,16.0,4,32.0,52.9567519858782,0.4707266843189173
G.Skill Trident Z Royal 64 GB,166.99,3600,10.0,18.0,2.0,32.0,4,64.0,21.558177136355468,0.3832564824240972
Corsair Vengeance RGB 64 GB,219.99,5600,12.857,36.0,2.0,32.0,5,64.0,25.45570253193327,0.2909223146506659
Corsair Vengeance LPX 64 GB,165.0,3600,10.0,18.0,4.0,16.0,4,64.0,21.818181818181817,0.3878787878787879
G.Skill Ripjaws S5 64 GB,197.99,6000,12.0,36.0,2.0,32.0,5,64.0,30.304560836405877,0.3232486489216627
OLOy Blade RGB 32 GB,105.0,6400,11.25,36.0,2.0,16.0,5,32.0,60.95238095238095,0.3047619047619048
Corsair Vengeance 32 GB,139.99,6800,11.765,40.0,2.0,16.0,5,32.0,48.57489820701478,0.22858775626830485
Mushkin Enhanced Redline Stiletto 32 GB,82.99,3600,8.889,16.0,2.0,16.0,4,32.0,43.37872032775034,0.3855886251355585
Klevv BOLT X 32 GB,62.99,3600,10.0,18.0,2.0,16.0,4,32.0,57.151928877599616,0.5080171455786633
TEAMGROUP T-Force Delta RGB 64 GB,134.99,3600,10.0,18.0,2.0,32.0,4,64.0,26.668642121638637,0.4741091932735758
Corsair Dominator Titanium First Edition 32 GB,234.99,7200,9.444,34.0,2.0,16.0,5,32.0,30.639601685178093,0.1361760074896804
G.Skill Trident Z5 RGB 48 GB,204.99,7200,10.0,36.0,2.0,24.0,5,48.0,35.12366456900337,0.23415776379335576
Corsair Vengeance 64 GB,224.99,6000,13.333,40.0,2.0,32.0,5,64.0,26.66785190452909,0.2844570869816436
TEAMGROUP T-Force Vulcan Z 16 GB,51.19,3600,10.0,18.0,1.0,16.0,4,16.0,70.32623559288923,0.3125610470795077
G.Skill Trident Z Neo 64 GB,146.99,3600,10.0,18.0,2.0,32.0,4,64.0,24.491462004217972,0.43540376896387506
Mushkin Redline ST 32 GB,104.99,6000,10.0,30.0,2.0,16.0,5,32.0,57.14829983807982,0.304790932469759
Corsair Dominator Platinum RGB 32 GB,171.76,6400,10.0,32.0,2.0,16.0,5,32.0,37.26129482999534,0.18630647414997673
Patriot Viper 4 Blackout 16 GB,44.99,3200,10.0,16.0,2.0,8.0,4,16.0,71.12691709268726,0.3556345854634363
Kingston FURY Beast 16 GB,57.99,4800,15.833,38.0,1.0,16.0,5,16.0,82.77289187790998,0.2759096395930333
G.Skill Trident Z5 64 GB,206.99,6000,10.667,32.0,2.0,32.0,5,64.0,28.98690758007633,0.30919368085414756
TEAMGROUP T-Force Delta RGB 32 GB,159.99,7600,9.474,36.0,2.0,16.0,5,32.0,47.50296893555847,0.2000125007812988
TEAMGROUP T-Force Delta RGB 48 GB,199.99,7200,9.444,34.0,2.0,24.0,5,48.0,36.0018000900045,0.24001200060003
G.Skill Trident Z5 64 GB,240.9,6000,10.0,30.0,2.0,32.0,5,64.0,24.906600249066003,0.265670402656704
Corsair Vengeance 64 GB,224.99,6000,13.333,40.0,2.0,32.0,5,64.0,26.66785190452909,0.2844570869816436
G.Skill Ripjaws S5 64 GB,199.99,5600,12.857,36.0,2.0,32.0,5,64.0,28.0014000700035,0.32001600080004
Corsair Vengeance RGB 32 GB,149.99,6800,11.765,40.0,2.0,16.0,5,32.0,45.33635575705047,0.2133475565037669
Corsair Vengeance RGB 32 GB,114.99,5600,14.286,40.0,2.0,16.0,5,32.0,48.69988694669102,0.2782850682668058
TEAMGROUP T-Force Delta RGB 32 GB,114.99,6800,10.0,34.0,2.0,16.0,5,32.0,59.13557700669624,0.2782850682668058
G.Skill Trident Z RGB 16 GB,55.99,3000,10.667,16.0,2.0,8.0,4,16.0,53.58099660653688,0.28576531523486337
Klevv CRAS X RGB 16 GB,46.99,3200,10.0,16.0,2.0,8.0,4,16.0,68.09959565865077,0.34049797829325384
Klevv CRAS X RGB 32 GB,70.98,3600,10.0,18.0,2.0,16.0,4,32.0,50.718512256973796,0.4508312200619893
Corsair Vengeance RGB Pro SL 16 GB,51.99,3200,10.0,16.0,2.0,8.0,4,16.0,61.550298134256586,0.30775149067128293
Corsair Dominator Platinum RGB 32 GB,169.99,6000,12.0,36.0,2.0,16.0,5,32.0,35.296193893758456,0.18824636743337841
Patriot Viper Elite II 32 GB,59.99,3200,11.25,18.0,1.0,32.0,4,32.0,53.34222370395066,0.5334222370395065
Patriot Viper Steel 8 GB,19.98,3000,10.667,16.0,1.0,8.0,4,8.0,150.15015015015015,0.40040040040040037
Crucial CT2K8G4DFS8266 16 GB,53.99,2666,14.254,19.0,2.0,8.0,4,16.0,49.37951472494906,0.2963511761437303
Kingston FURY Beast 16 GB,50.37,2666,12.003,16.0,2.0,8.0,4,16.0,52.928330355370264,0.3176493944808418
G.Skill Flare X5 32 GB,101.99,5200,13.846,36.0,2.0,16.0,5,32.0,50.985390724580846,0.3137562506128052
Crucial CT32G4DFD832A 32 GB,65.98,3200,13.75,22.0,1.0,32.0,4,32.0,48.49954531676265,0.48499545316762654
G.Skill Trident Z5 RGB 32 GB,239.99,8000,9.5,38.0,2.0,16.0,5,32.0,33.334722280095,0.13333888912038
Kingston FURY Beast RGB 64 GB,219.99,5600,14.286,40.0,2.0,32.0,5,64.0,25.45570253193327,0.2909223146506659
Crucial CT8G4DFRA266 8 GB,16.98,2666,14.254,19.0,1.0,8.0,4,8.0,157.00824499411073,0.47114252061248524
TEAMGROUP T-Force Zeus 32 GB,55.99,3200,10.0,16.0,2.0,16.0,4,32.0,57.15306304697267,0.5715306304697267
Kingston FURY Renegade 64 GB,239.99,6000,10.667,32.0,2.0,32.0,5,64.0,25.001041710071252,0.26667777824076
G.Skill Ripjaws V 8 GB,33.99,3200,10.0,16.0,2.0,4.0,4,8.0,94.14533686378346,0.23536334215945864
G.Skill Ripjaws V 64 GB,2601.42,3000,9.333,14.0,4.0,16.0,4,64.0,1.153216320317365,0.024601948166770457
TEAMGROUP T-Force Xtreem ARGB 32 GB,169.99,3600,7.778,14.0,2.0,16.0,4,32.0,21.177716336255074,0.18824636743337841
Kingston FURY Beast 64 GB,159.99,3600,10.0,18.0,2.0,32.0,4,64.0,22.501406337896118,0.4000250015625976
G.Skill Aegis 16 GB,32.99,2133,14.065,15.0,1.0,16.0,4,16.0,64.65595635040921,0.48499545316762654
Corsair Vengeance RGB 32 GB,134.07,6000,12.0,36.0,2.0,16.0,5,32.0,44.75274110539271,0.23868128589542778
G.Skill Trident Z5 RGB 32 GB,127.99,6600,10.303,34.0,2.0,16.0,5,32.0,51.566528635049615,0.25001953277599814
G.Skill Trident Z RGB 64 GB,554.16,3600,7.778,14.0,4.0,16.0,4,64.0,6.4963187527068,0.115490111159232
Corsair Dominator Platinum RGB 64 GB,254.99,3600,10.0,18.0,4.0,16.0,4,64.0,14.11820071375348,0.250990234911173
Corsair Vengeance 32 GB,104.99,5600,14.286,40.0,1.0,32.0,5,32.0,53.33841318220783,0.304790932469759
Patriot Viper Venom 32 GB,102.99,6200,12.903,40.0,2.0,16.0,5,32.0,60.200019419361105,0.31070977764831537
Corsair Vengeance RGB RS 16 GB,62.99,3600,10.0,18.0,2.0,8.0,4,16.0,57.151928877599616,0.25400857278933164
Patriot Signature Premium 8 GB,18.98,2666,14.254,19.0,1.0,8.0,4,8.0,140.463645943098,0.4214963119072708
Kingston FURY Beast RGB 8 GB,38.09,3200,10.0,16.0,1.0,8.0,4,8.0,84.0115515883434,0.21002887897085848
G.Skill Ripjaws V 32 GB,139.99,4600,8.261,19.0,2.0,16.0,4,32.0,32.85948996356883,0.22858775626830485
G.Skill Trident Z5 RGB 48 GB,184.99,6400,10.0,32.0,2.0,24.0,5,48.0,34.59646467376615,0.25947348505324613
Kingston Fury Renegade RGB 64 GB,249.99,6400,10.0,32.0,2.0,32.0,5,64.0,25.601024040961637,0.2560102404096164
Corsair Vengeance LPX 32 GB,74.98,3000,10.667,16.0,1.0,32.0,4,32.0,40.01066951186983,0.4267804747932782
Patriot Viper Elite 5 RGB 32 GB,89.99,5600,13.571,38.0,1.0,32.0,5,32.0,62.229136570730084,0.35559506611845765
Corsair Vengeance RGB Pro SL 32 GB,92.99,3200,10.0,16.0,4.0,8.0,4,32.0,34.41230239810732,0.34412302398107325
TEAMGROUP T-Force Delta RGB 32 GB,209.99,8000,9.5,38.0,2.0,16.0,5,32.0,38.09705224058288,0.15238820896233155
Corsair Vengeance 64 GB,289.99,6400,10.0,32.0,4.0,16.0,5,64.0,22.06972654229456,0.2206972654229456
Corsair Vengeance 32 GB,156.44,7000,9.714,34.0,2.0,16.0,5,32.0,44.74558936333418,0.20455126566095627
Patriot Viper Steel RGB 16 GB,48.99,3600,11.111,20.0,2.0,8.0,4,16.0,73.48438456827924,0.32659726474790773
GOODRAM IRDM PRO 8 GB,80.86,3600,10.0,18.0,1.0,8.0,4,8.0,44.52139500371012,0.09893643334157803
PNY XLR8 Gaming MAKO 32 GB,199.99,5600,12.857,36.0,2.0,16.0,5,32.0,28.0014000700035,0.16000800040002
Corsair Vengeance LPX 64 GB,219.99,4000,9.0,18.0,4.0,16.0,4,64.0,18.182644665666622,0.2909223146506659
Kingston Fury Renegade RGB 16 GB,72.99,6000,10.667,32.0,1.0,16.0,5,16.0,82.20304151253598,0.2192081107000959
Patriot Viper Xtreme 5 RGB 48 GB,249.99,8000,9.5,38.0,2.0,24.0,5,48.0,32.001280051202045,0.19200768030721227
Kingston FURY Beast 64 GB,217.99,6000,13.333,40.0,2.0,32.0,5,64.0,27.52419835772283,0.2935914491490435
Corsair Dominator Platinum RGB 32 GB,164.99,6000,10.0,30.0,2.0,16.0,5,32.0,36.36584035396084,0.19395114855445783
Kingston FURY Beast RGB 32 GB,140.94,6000,13.333,40.0,2.0,16.0,5,32.0,42.57130693912303,0.2270469703419895
TEAMGROUP T-Force Delta RGB 32 GB,159.99,7600,9.474,36.0,2.0,16.0,5,32.0,47.50296893555847,0.2000125007812988
Corsair Vengeance LPX 16 GB,79.99,4000,9.5,19.0,2.0,8.0,4,16.0,50.006250781347674,0.20002500312539068
Corsair Vengeance RGB 64 GB,249.99,5600,12.857,36.0,4.0,16.0,5,64.0,22.400896035841434,0.2560102404096164
Corsair Vengeance 32 GB,114.99,6200,11.613,36.0,2.0,16.0,5,32.0,53.91773197669363,0.2782850682668058
PNY XLR8 Gaming EPIC-X RGB 32 GB,71.98,3200,10.0,16.0,2.0,16.0,4,32.0,44.45679355376493,0.44456793553764934
Kingston FURY Beast 8 GB,40.01,4800,15.833,38.0,1.0,8.0,5,8.0,119.97000749812547,0.1999500124968758
Corsair Vengeance 64 GB,239.99,5600,12.857,36.0,4.0,16.0,5,64.0,23.334305596066503,0.26667777824076
G.Skill Trident Z5 RGB 32 GB,117.99,6000,12.0,36.0,2.0,16.0,5,32.0,50.85176709890669,0.27120942452750235
Corsair Dominator Titanium 48 GB,229.99,6000,10.0,30.0,2.0,24.0,5,48.0,26.088090786555938,0.2087047262924475
G.Skill Trident Z5 RGB 48 GB,162.99,6400,11.25,36.0,2.0,24.0,5,48.0,39.26621265108289,0.29449659488312163
Corsair Vengeance 48 GB,189.99,7000,11.429,40.0,2.0,24.0,5,48.0,36.844044423390706,0.2526448760461077
Patriot Viper Steel RGB 32 GB,83.99,3600,11.111,20.0,2.0,16.0,4,32.0,42.86224550541731,0.38099773782593166
G.Skill Aegis 32 GB,62.99,2666,14.254,19.0,2.0,16.0,4,32.0,42.32417844102238,0.5080171455786633
Kingston FURY Renegade 32 GB,238.26,7200,10.556,38.0,2.0,16.0,5,32.0,30.219088390833544,0.13430705951481575
Kingston FURY Beast 32 GB,122.98,5600,14.286,40.0,2.0,16.0,5,32.0,45.53585948934786,0.2602049113677021
G.Skill Trident Z 16 GB,49.99,3200,10.0,16.0,2.0,8.0,4,16.0,64.0128025605121,0.3200640128025605
G.Skill Trident Z5 RGB 32 GB,117.99,5600,10.0,28.0,2.0,16.0,5,32.0,47.46164929231291,0.27120942452750235
Corsair Dominator Platinum RGB 32 GB,117.99,3600,10.0,18.0,2.0,16.0,4,32.0,30.511060259344013,0.27120942452750235
Corsair Dominator Platinum RGB 16 GB,89.99,3600,10.0,18.0,2.0,8.0,4,16.0,40.004444938326486,0.17779753305922882
Kingston FURY Beast RGB 8 GB,38.99,5200,15.385,40.0,1.0,8.0,5,8.0,133.36753013593227,0.20518081559374196
G.Skill Ripjaws V 32 GB,166.93,3200,8.75,14.0,2.0,16.0,4,32.0,19.169711855268673,0.19169711855268676
TEAMGROUP T-Force DELTAα RGB 32 GB,104.99,6000,12.667,38.0,2.0,16.0,5,32.0,57.14829983807982,0.304790932469759
Mushkin Enhanced Redline 64 GB,167.99,5600,12.857,36.0,2.0,32.0,5,64.0,33.335317578427286,0.380975058039169
Patriot Viper Elite II 16 GB,31.99,3600,11.111,20.0,1.0,16.0,4,16.0,112.53516723976243,0.5001562988433886
Patriot Viper Venom 32 GB,107.99,6800,10.0,34.0,2.0,16.0,5,32.0,62.96879340679693,0.29632373367904435
G.Skill Ripjaws S5 48 GB,174.99,6800,10.0,34.0,2.0,24.0,5,48.0,38.859363392193835,0.27430138865078
Patriot Viper Steel 64 GB,127.99,3200,10.0,16.0,2.0,32.0,4,64.0,25.001953277599814,0.5000390655519963
Kingston FURY Beast 32 GB,98.55,3200,10.0,16.0,4.0,8.0,4,32.0,32.470826991374935,0.32470826991374935
Kingston FURY 64 GB,259.99,5600,14.286,40.0,4.0,16.0,5,64.0,21.539289972691257,0.24616331397361435
Corsair Vengeance RGB Pro 32 GB,90.98,2666,12.003,16.0,2.0,16.0,4,32.0,29.303143548032534,0.35172565398988787
G.Skill Trident Z Royal 16 GB,91.8,3600,10.0,18.0,2.0,8.0,4,16.0,39.21568627450981,0.17429193899782136
Thermaltake TOUGHRAM RGB 16 GB,110.42,3600,10.0,18.0,2.0,8.0,4,16.0,32.602789349755476,0.14490128599891325
Corsair Vengeance RGB Pro 16 GB,64.98,3600,10.0,18.0,2.0,8.0,4,16.0,55.40166204986149,0.24622960911049552
GeIL Orion AMD Edition 16 GB,39.99,3600,10.0,18.0,2.0,8.0,4,16.0,90.0225056264066,0.4001000250062515
TEAMGROUP T-Create Expert 64 GB,124.99,3600,10.0,18.0,2.0,32.0,4,64.0,28.802304184334748,0.5120409632770622
Corsair Vengeance RGB 32 GB,109.99,5200,15.385,40.0,2.0,16.0,5,32.0,47.27702518410765,0.29093553959450863
G.Skill Trident Z5 RGB 48 GB,229.99,7600,10.0,38.0,2.0,24.0,5,48.0,33.044914996304186,0.2087047262924475
GOODRAM IRDM PRO 16 GB,80.66,3600,10.0,18.0,2.0,8.0,4,16.0,44.63178775105381,0.1983635011157947
G.Skill Trident Z Royal 32 GB,104.99,3200,10.0,16.0,2.0,16.0,4,32.0,30.479093246975903,0.304790932469759
Kingston FURY Renegade 32 GB,139.99,6400,10.0,32.0,2.0,16.0,5,32.0,45.71755125366097,0.22858775626830485
Kingston FURY Renegade 32 GB,249.99,8000,9.5,38.0,2.0,16.0,5,32.0,32.001280051202045,0.1280051202048082
G.Skill Trident Z5 RGB 32 GB,113.99,5200,13.846,36.0,2.0,16.0,5,32.0,45.618036669883324,0.2807263795069743
Corsair Vengeance LPX 32 GB,94.99,3600,8.889,16.0,4.0,8.0,4,32.0,37.89872618170334,0.33687756605958524
Patriot Viper Venom 32 GB,104.99,5600,12.857,36.0,2.0,16.0,5,32.0,53.33841318220783,0.304790932469759
Silicon Power XPOWER Zenith RGB Gaming 16 GB,45.97,3200,10.0,16.0,2.0,8.0,4,16.0,69.61061561888188,0.3480530780944094
TEAMGROUP T-Force Delta TUF Gaming Alliance 16 GB,49.99,3200,10.0,16.0,2.0,8.0,4,16.0,64.0128025605121,0.3200640128025605
Mushkin Redline Lumina 64 GB,189.47,3600,8.889,16.0,2.0,32.0,4,64.0,19.000369451628227,0.337784345806724
Corsair Vengeance LPX 32 GB,94.99,3200,10.0,16.0,4.0,8.0,4,32.0,33.687756605958526,0.33687756605958524
Patriot Viper 4 Blackout 32 GB,64.98,3200,10.0,16.0,2.0,16.0,4,32.0,49.245921822099106,0.49245921822099104
Corsair Vengeance RGB Pro 32 GB,139.99,3600,10.0,18.0,4.0,8.0,4,32.0,25.716122580184297,0.22858775626830485
Corsair Vengeance RGB RT 32 GB,124.99,4000,9.0,18.0,2.0,16.0,4,32.0,32.00256020481638,0.2560204816385311
G.Skill Ripjaws V 16 GB,41.83,2133,14.065,15.0,2.0,8.0,4,16.0,50.99211092517332,0.38250059765718386
G.Skill Ripjaws S5 64 GB,199.99,6000,10.667,32.0,2.0,32.0,5,64.0,30.001500075003747,0.32001600080004
Kingston FURY Beast RGB 32 GB,131.47,4800,15.833,38.0,2.0,16.0,5,32.0,36.510230470829846,0.24340153647219898
Patriot Viper 4 Blackout 32 GB,69.98,3600,10.0,18.0,2.0,16.0,4,32.0,51.44326950557302,0.4572735067162046
Patriot Viper Steel RGB 32 GB,76.98,3200,11.25,18.0,2.0,16.0,4,32.0,41.56923876331514,0.41569238763315147
Kingston FURY Renegade 32 GB,134.99,6400,10.0,32.0,1.0,32.0,5,32.0,47.410919327357576,0.2370545966367879
Kingston FURY Renegade 48 GB,226.16,6400,10.0,32.0,1.0,48.0,5,48.0,28.29854969932791,0.21223912274495932
G.Skill Trident Z5 32 GB,116.99,6000,10.0,30.0,2.0,16.0,5,32.0,51.2864347380118,0.27352765193606293
Corsair Vengeance LPX 8 GB,24.99,2400,13.333,16.0,1.0,8.0,4,8.0,96.03841536614647,0.3201280512204882
Crucial CT2K16G4RFD4213 32 GB,64.98,2133,14.065,15.0,2.0,16.0,4,32.0,32.825484764542935,0.49245921822099104
Corsair Vengeance RGB 32 GB,157.99,7000,10.286,36.0,2.0,16.0,5,32.0,44.30660168365086,0.2025444648395468
Crucial CT2K4G4DFS824A 8 GB,25.99,2400,14.167,17.0,2.0,4.0,4,8.0,92.3432089265102,0.30781069642170067
Kingston FURY Renegade 16 GB,70.98,3600,8.889,16.0,2.0,8.0,4,16.0,50.718512256973796,0.22541561003099464
Timetec PINNACLE Konduit 16 GB,47.55,3600,10.0,18.0,2.0,8.0,4,16.0,75.70977917981072,0.33648790746582546
Kingston FURY Beast 8 GB,29.31,3600,9.444,17.0,1.0,8.0,4,8.0,122.82497441146367,0.2729443875810304
Corsair Vengeance RGB 48 GB,209.99,7200,10.0,36.0,2.0,24.0,5,48.0,34.28734701652459,0.2285823134434973
Patriot Viper Elite 5 RGB 32 GB,99.99,6000,14.0,42.0,1.0,32.0,5,32.0,60.00600060006001,0.32003200320032005
GOODRAM IRDM PRO 32 GB,128.21,3600,10.0,18.0,2.0,16.0,4,32.0,28.078933000545977,0.24959051556040868
Crucial CT8G4DFD8213 8 GB,21.0,2133,14.065,15.0,1.0,8.0,4,8.0,101.57142857142857,0.38095238095238093
G.Skill Trident Z RGB 16 GB,133.37,4400,7.273,16.0,2.0,8.0,4,16.0,32.99092749493889,0.11996700907250506
Corsair Vengeance RGB 48 GB,164.99,6000,12.0,36.0,2.0,24.0,5,48.0,36.36584035396084,0.29092672283168675
Patriot Viper Xtreme 5 48 GB,179.99,7600,9.474,36.0,2.0,24.0,5,48.0,42.224568031557304,0.26668148230457245
Mushkin Redline Lumina 64 GB,194.99,6400,10.0,32.0,2.0,32.0,5,64.0,32.8221960100518,0.32822196010051796
Kingston KSM48E40BD8KM-32HM 32 GB,124.99,4800,16.667,40.0,1.0,32.0,5,32.0,38.40307224577966,0.2560204816385311
G.Skill Trident Z5 RGB 32 GB,124.99,6800,10.0,34.0,2.0,16.0,5,32.0,54.40435234818786,0.2560204816385311
Crucial Pro 48 GB,169.99,5600,16.429,46.0,2.0,24.0,5,48.0,32.94311430084122,0.2823695511500676
Corsair Dominator Titanium First Edition 32 GB,234.99,7200,9.444,34.0,2.0,16.0,5,32.0,30.639601685178093,0.1361760074896804
Kingston FURY Beast 64 GB,194.99,4800,15.833,38.0,2.0,32.0,5,64.0,24.616647007538848,0.32822196010051796
G.Skill Ripjaws S5 64 GB,255.36,5200,13.846,36.0,2.0,32.0,5,64.0,20.363408521303256,0.2506265664160401
Kingston FURY Beast RGB 64 GB,224.99,6000,13.333,40.0,2.0,32.0,5,64.0,26.66785190452909,0.2844570869816436
Kingston FURY Beast RGB 32 GB,130.87,6000,12.0,36.0,1.0,32.0,5,32.0,45.84702376404065,0.24451746007488345
G.Skill Ripjaws V 32 GB,67.98,2400,12.5,15.0,2.0,16.0,4,32.0,35.3045013239188,0.4707266843189173
Corsair Vengeance LPX 64 GB,129.99,2666,12.003,16.0,2.0,32.0,4,64.0,20.509269943841833,0.49234556504346483
Corsair Vengeance RGB 64 GB,209.99,5600,14.286,40.0,2.0,32.0,5,64.0,26.667936568408017,0.3047764179246631
G.Skill Trident Z5 RGB 48 GB,249.99,8000,10.0,40.0,2.0,24.0,5,48.0,32.001280051202045,0.19200768030721227
Crucial CT64G4LFQ424A 64 GB,179.0,2400,14.167,17.0,1.0,64.0,4,64.0,13.40782122905028,0.3575418994413408
G.Skill Ripjaws S5 32 GB,104.99,5600,10.714,30.0,2.0,16.0,5,32.0,53.33841318220783,0.304790932469759
TEAMGROUP T-Force Xtreem ARGB 64 GB,139.99,3600,10.0,18.0,2.0,32.0,4,64.0,25.716122580184297,0.4571755125366097
Kingston FURY Beast 16 GB,65.98,6000,13.333,40.0,1.0,16.0,5,16.0,90.93664746892998,0.24249772658381327
Patriot Viper Venom RGB 32 GB,102.99,5600,12.857,36.0,2.0,16.0,5,32.0,54.37421108845519,0.31070977764831537
Crucial CT2K16G52C42U5 32 GB,109.85,5200,16.154,42.0,2.0,16.0,5,32.0,47.337278106508876,0.2913063268092854
TEAMGROUP Xtreem 48 GB,249.99,8000,9.5,38.0,2.0,24.0,5,48.0,32.001280051202045,0.19200768030721227
Kingston FURY Beast RGB 32 GB,133.35,5200,13.846,36.0,2.0,16.0,5,32.0,38.99512560929884,0.2399700037495313
Corsair Vengeance 64 GB,179.99,4400,16.364,36.0,2.0,32.0,5,64.0,24.44580254458581,0.35557530973942997
TEAMGROUP T-Force Xtreem ARGB 32 GB,114.05,4000,9.0,18.0,2.0,16.0,4,32.0,35.072336694432266,0.2805786935554581
Corsair Vengeance RGB Pro 16 GB,69.98,2666,12.003,16.0,2.0,8.0,4,16.0,38.096599028293795,0.2286367533581023
Patriot Viper Elite II 8 GB,24.99,4000,10.0,20.0,1.0,8.0,4,8.0,160.0640256102441,0.3201280512204882
Silicon Power XPOWER Zenith RGB Gaming 64 GB,184.99,6000,10.0,30.0,2.0,32.0,5,64.0,32.434185631655765,0.3459646467376615
G.Skill Trident Z5 RGB 32 GB,119.99,6000,10.667,32.0,2.0,16.0,5,32.0,50.00416701391783,0.2666888907408951
Kingston FURY Renegade 16 GB,80.75,6000,10.667,32.0,1.0,16.0,5,16.0,74.30340557275542,0.19814241486068113
G.Skill Ripjaws S5 32 GB,102.99,5200,13.846,36.0,2.0,16.0,5,32.0,50.49033886785125,0.31070977764831537
ADATA XPG GAMMIX D10 32 GB,104.81,3200,10.0,16.0,2.0,16.0,4,32.0,30.53143783990077,0.3053143783990077
Corsair Vengeance RGB RT 16 GB,72.98,3600,8.889,16.0,2.0,8.0,4,16.0,49.32858317347218,0.21923814743765413
G.Skill Ripjaws V 8 GB,28.99,2400,12.5,15.0,2.0,4.0,4,8.0,82.78716798896171,0.2759572266298724
G.Skill Flare X5 32 GB,105.99,5600,12.857,36.0,2.0,16.0,5,32.0,52.83517312954053,0.30191527502594584
Patriot Viper Venom 64 GB,194.99,6000,12.0,36.0,2.0,32.0,5,64.0,30.77080875942356,0.32822196010051796
G.Skill Aegis 16 GB,33.99,2666,14.254,19.0,1.0,16.0,4,16.0,78.4348337746396,0.4707266843189173
Kingston Fury Renegade RGB 32 GB,270.98,8000,9.5,38.0,2.0,16.0,5,32.0,29.5224739833198,0.1180898959332792
Samsung M393A4K40BB1-CRC 32 GB,46.37,2400,14.167,17.0,1.0,32.0,4,32.0,51.75760189777874,0.6901013586370498
Crucial CT2K16G56C46S5 32 GB,94.99,5600,16.429,46.0,2.0,16.0,5,32.0,58.953574060427414,0.33687756605958524
Kingston Fury Renegade RGB 32 GB,135.75,3600,8.889,16.0,2.0,16.0,4,32.0,26.519337016574585,0.23572744014732966
Corsair Vengeance LPX 64 GB,144.99,2400,11.667,14.0,4.0,16.0,4,64.0,16.552865714876887,0.441409752396717
TEAMGROUP Xtreem ARGB 48 GB,259.99,8000,9.5,38.0,2.0,24.0,5,48.0,30.770414246701794,0.18462248548021076
Klevv BOLT V 32 GB,99.99,6400,10.0,32.0,2.0,16.0,5,32.0,64.00640064006402,0.32003200320032005
TEAMGROUP T-Force Delta RGB 16 GB,53.85,3200,10.0,16.0,2.0,8.0,4,16.0,59.424326833797586,0.2971216341689879
Corsair Vengeance RGB 64 GB,229.99,6200,10.323,32.0,2.0,32.0,5,64.0,26.95769381277447,0.27827296838993
Corsair Vengeance RGB 32 GB,135.99,6200,11.613,36.0,2.0,16.0,5,32.0,45.59158761673652,0.23531141995734978
Crucial CT2K8G4DFS824A 16 GB,40.0,2400,14.167,17.0,2.0,8.0,4,16.0,60.0,0.4
G.Skill Trident Z RGB 16 GB,54.99,3600,10.0,18.0,2.0,8.0,4,16.0,65.46644844517185,0.29096199308965265
G.Skill Ripjaws S5 32 GB,105.99,6000,10.667,32.0,2.0,16.0,5,32.0,56.60911406736485,0.30191527502594584
OLOy MD4U083016BJDA 16 GB,36.99,3000,10.667,16.0,2.0,8.0,4,16.0,81.10300081103,0.4325493376588267
Kingston Fury Beast RGB Special Edition 16 GB,65.62,3200,10.0,16.0,2.0,8.0,4,16.0,48.76562023773239,0.24382810118866197
Corsair Vengeance RGB Pro SL 16 GB,74.98,3600,8.889,16.0,2.0,8.0,4,16.0,48.0128034142438,0.2133902373966391
TEAMGROUP T-Force Vulcan Z 32 GB,57.99,3600,10.0,18.0,2.0,16.0,4,32.0,62.07966890843249,0.5518192791860665
Mushkin Redline 16 GB,42.67,3200,10.0,16.0,2.0,8.0,4,16.0,74.99414108272791,0.3749707054136395
Corsair Vengeance RGB Pro SL 64 GB,149.99,3600,10.0,18.0,2.0,32.0,4,64.0,24.001600106673777,0.4266951130075338
Corsair Vengeance RGB Pro 16 GB,99.99,4000,9.0,18.0,2.0,8.0,4,16.0,40.004000400040006,0.16001600160016002
Kingston FURY Beast RGB 32 GB,132.99,5600,14.286,40.0,2.0,16.0,5,32.0,42.10842920520339,0.2406195954583051
Corsair Vengeance LPX 16 GB,74.98,2666,11.253,15.0,4.0,4.0,4,16.0,35.556148306214986,0.2133902373966391
TEAMGROUP T-Force Vulcan Z 8 GB,25.45,3200,10.0,16.0,1.0,8.0,4,8.0,125.73673870333988,0.3143418467583497
G.Skill Trident Z5 RGB 64 GB,204.99,5600,10.714,30.0,2.0,32.0,5,64.0,27.318405775891506,0.31221035172447437
